"global_step","agent_type: gru (SAVI BC Dataset_v0) - _step","agent_type: gru (SAVI BC Dataset_v0) - _step__MIN","agent_type: gru (SAVI BC Dataset_v0) - _step__MAX","agent_type: gru (SAVI BC Dataset_v0) - metrics/success","agent_type: gru (SAVI BC Dataset_v0) - metrics/success__MIN","agent_type: gru (SAVI BC Dataset_v0) - metrics/success__MAX","agent_type: gw (Run set 2) - _step","agent_type: gw (Run set 2) - _step__MIN","agent_type: gw (Run set 2) - _step__MAX","agent_type: gw (Run set 2) - metrics/success","agent_type: gw (Run set 2) - metrics/success__MIN","agent_type: gw (Run set 2) - metrics/success__MAX"
"8235000","2196.2","2196","2197","0.4800000160932541","0.20000000298023224","0.6000000238418579","2196","2196","2196","0.4800000101327896","0","1"
"8250000","2200.2","2200","2201","0.40000001192092893","0","0.6000000238418579","2200","2200","2200","0.6000000089406967","0.20000000298023224","1"
"8265000","2204.2","2204","2205","0.560000017285347","0.20000000298023224","0.800000011920929","2204","2204","2204","0.5200000047683716","0","1"
"8280000","2208.2","2208","2209","0.3600000083446503","0.20000000298023224","0.6000000238418579","2208","2208","2208","0.5600000053644181","0","1"
"8295000","2212.2","2212","2213","0.600000011920929","0.4000000059604645","1","2212","2212","2212","0.6000000059604644","0","1"
"8310000","2216.2","2216","2217","0.6000000089406967","0.20000000298023224","1","2216","2216","2216","0.5200000107288361","0","1"
"8325000","2220.2","2220","2221","0.6400000214576721","0.6000000238418579","0.800000011920929","2220","2220","2220","0.48000000417232513","0","1"
"8340000","2224.2","2224","2225","0.3600000083446503","0","0.6000000238418579","2224","2224","2224","0.5200000077486038","0","1"
"8355000","2228.2","2228","2229","0.4400000125169754","0.20000000298023224","0.6000000238418579","2228","2228","2228","0.4800000101327896","0","0.800000011920929"
"8370000","2232.2","2232","2233","0.5200000166893005","0.4000000059604645","0.6000000238418579","2232","2232","2232","0.6000000089406967","0.20000000298023224","1"
"8385000","2236.2","2236","2237","0.4800000131130219","0","0.800000011920929","2236","2236","2236","0.6000000089406967","0.20000000298023224","1"
"8400000","2240.2","2240","2241","0.6000000029802323","0.20000000298023224","1","2240","2240","2240","0.5600000053644181","0","1"
"8415000","2244.2","2244","2245","0.48000000715255736","0.4000000059604645","0.800000011920929","2244","2244","2244","0.5600000083446502","0","1"
"8430000","2248.2","2248","2249","0.6400000214576721","0.6000000238418579","0.800000011920929","2248","2248","2248","0.6000000059604644","0","1"
"8445000","2252.2","2252","2253","0.5600000113248825","0.20000000298023224","1","2252","2252","2252","0.6000000029802323","0","1"
"8460000","2256.2","2256","2257","0.5600000113248825","0.20000000298023224","0.800000011920929","2256","2256","2256","0.7200000047683716","0","1"
"8475000","2260.2","2260","2261","0.5600000083446502","0.20000000298023224","1","2260","2260","2260","0.48000000417232513","0","1"
"8490000","2264.2","2264","2265","0.600000011920929","0.4000000059604645","0.800000011920929","2264","2264","2264","0.48000000715255736","0.20000000298023224","1"
"8505000","2268.2","2268","2269","0.4800000131130219","0.4000000059604645","0.6000000238418579","2268","2268","2268","0.4800000101327896","0","1"
"8520000","2272.2","2272","2273","0.4000000149011612","0","0.6000000238418579","2272","2272","2272","0.5600000113248825","0.20000000298023224","0.800000011920929"
"8535000","2276.2","2276","2277","0.5200000107288361","0","0.800000011920929","2276","2276","2276","0.5600000143051147","0","0.800000011920929"
"8550000","2280.2","2280","2281","0.5200000107288361","0.4000000059604645","0.800000011920929","2280","2280","2280","0.5200000077486038","0","1"
"8565000","2284.2","2284","2285","0.44000000655651095","0","0.800000011920929","2284","2284","2284","0.5200000107288361","0.20000000298023224","0.800000011920929"
"8580000","2288.2","2288","2289","0.5200000047683716","0.20000000298023224","1","2288","2288","2288","0.5200000107288361","0","0.800000011920929"
"8595000","2292.2","2292","2293","0.5600000113248825","0.20000000298023224","0.800000011920929","2292","2292","2292","0.4800000131130219","0","0.800000011920929"
"8610000","2296.2","2296","2297","0.6000000149011612","0.20000000298023224","0.800000011920929","2296","2296","2296","0.5600000083446502","0","1"
"8625000","2300.2","2300","2301","0.600000011920929","0.4000000059604645","0.800000011920929","2300","2300","2300","0.6000000059604644","0","1"
"8640000","2304.2","2304","2305","0.6000000089406967","0.20000000298023224","1","2304","2304","2304","0.5200000047683716","0","1"
"8655000","2308.2","2308","2309","0.4800000101327896","0","0.800000011920929","2308","2308","2308","0.6000000059604644","0","1"
"8670000","2312.2","2312","2313","0.4800000131130219","0.20000000298023224","0.800000011920929","2312","2312","2312","0.5200000107288361","0","0.800000011920929"
"8685000","2316.2","2316","2317","0.600000011920929","0.4000000059604645","1","2316","2316","2316","0.5200000047683716","0","1"
"8700000","2320.2","2320","2321","0.4800000101327896","0","0.800000011920929","2320","2320","2320","0.4800000131130219","0","0.800000011920929"
"8715000","2324.2","2324","2325","0.4400000125169754","0.20000000298023224","0.6000000238418579","2324","2324","2324","0.5600000053644181","0","1"
"8730000","2328.2","2328","2329","0.6400000154972076","0.4000000059604645","0.800000011920929","2328","2328","2328","0.6000000089406967","0.20000000298023224","1"
"8745000","2332.2","2332","2333","0.5600000113248825","0.20000000298023224","0.800000011920929","2332","2332","2332","0.5200000047683716","0","1"
"8760000","2336.2","2336","2337","0.4400000095367432","0.20000000298023224","0.800000011920929","2336","2336","2336","0.6000000059604644","0.20000000298023224","1"
"8775000","2340.2","2340","2341","0.4800000160932541","0.20000000298023224","0.6000000238418579","2340","2340","2340","0.5600000053644181","0","1"
"8790000","2344.2","2344","2345","0.600000011920929","0.4000000059604645","0.800000011920929","2344","2344","2344","0.5200000047683716","0","1"
"8805000","2348.2","2348","2349","0.4400000095367432","0","0.800000011920929","2348","2348","2348","0.5600000143051147","0","0.800000011920929"
"8820000","2352.2","2352","2353","0.44000001549720763","0","0.6000000238418579","2352","2352","2352","0.5600000083446502","0","1"
"8835000","2356.2","2356","2357","0.4400000125169754","0.20000000298023224","0.6000000238418579","2356","2356","2356","0.44000000655651095","0","1"
"8850000","2360.2","2360","2361","0.44000000655651095","0.20000000298023224","0.800000011920929","2360","2360","2360","0.5600000023841858","0","1"
"8865000","2364.2","2364","2365","0.5200000196695328","0.20000000298023224","0.6000000238418579","2364","2364","2364","0.6400000095367432","0","1"
"8880000","2368.2","2368","2369","0.4800000131130219","0.4000000059604645","0.6000000238418579","2368","2368","2368","0.5200000107288361","0","1"
"8895000","2372.2","2372","2373","0.6400000095367432","0.4000000059604645","0.800000011920929","2372","2372","2372","0.6000000089406967","0.20000000298023224","1"
"8910000","2376.2","2376","2377","0.20000000298023224","0","0.4000000059604645","2376","2376","2376","0.48000000715255736","0","1"
"8925000","2380.2","2380","2381","0.4800000160932541","0.20000000298023224","0.6000000238418579","2380","2380","2380","0.44000000655651095","0","1"
"8940000","2384.2","2384","2385","0.6400000125169754","0.20000000298023224","1","2384","2384","2384","0.5600000083446502","0","1"
"8955000","2388.2","2388","2389","0.4800000101327896","0.20000000298023224","0.800000011920929","2388","2388","2388","0.4400000095367432","0","0.800000011920929"
"8970000","2392.2","2392","2393","0.3200000077486038","0.20000000298023224","0.6000000238418579","2392","2392","2392","0.4000000149011612","0","0.6000000238418579"
"8985000","2396.2","2396","2397","0.6800000131130218","0.4000000059604645","0.800000011920929","2396","2396","2396","0.48000000715255736","0.20000000298023224","1"
"9000000","2400.2","2400","2401","0.600000011920929","0","0.800000011920929","2400","2400","2400","0.4000000089406967","0","0.800000011920929"
"9015000","2404.2","2404","2405","0.6000000149011612","0.20000000298023224","0.800000011920929","2404","2404","2404","0.4000000149011612","0","0.6000000238418579"
"9030000","2408.2","2408","2409","0.24000000357627868","0","0.4000000059604645","2408","2408","2408","0.4800000101327896","0.20000000298023224","0.800000011920929"
"9045000","2412.2","2412","2413","0.7600000143051148","0.6000000238418579","1","2412","2412","2412","0.4400000095367432","0.20000000298023224","0.800000011920929"
"9060000","2416.2","2416","2417","0.720000010728836","0.4000000059604645","1","2416","2416","2416","0.6000000089406967","0.20000000298023224","1"
"9075000","2420.2","2420","2421","0.6800000190734863","0.6000000238418579","0.800000011920929","2420","2420","2420","0.4800000101327896","0","0.800000011920929"
"9090000","2424.2","2424","2425","0.3200000077486038","0.20000000298023224","0.6000000238418579","2424","2424","2424","0.6400000095367432","0","1"
"9105000","2428.2","2428","2429","0.5200000107288361","0.4000000059604645","0.800000011920929","2428","2428","2428","0.4000000059604645","0.20000000298023224","0.800000011920929"
"9120000","2432.2","2432","2433","0.48000000417232513","0","1","2432","2432","2432","0.3200000077486038","0","0.6000000238418579"
"9135000","2436.2","2436","2437","0.4800000131130219","0","0.800000011920929","2436","2436","2436","0.6800000101327897","0.20000000298023224","0.800000011920929"
"9150000","2440.2","2440","2441","0.6400000154972076","0.4000000059604645","0.800000011920929","2440","2440","2440","0.5200000047683716","0","1"
"9165000","2444.2","2444","2445","0.5600000143051147","0.4000000059604645","0.800000011920929","2444","2444","2444","0.44000001549720763","0","0.6000000238418579"
"9180000","2448.2","2448","2449","0.6800000101327897","0.20000000298023224","1","2448","2448","2448","0.4000000059604645","0.20000000298023224","0.800000011920929"
"9195000","2452.2","2452","2453","0.7200000166893006","0.6000000238418579","1","2452","2452","2452","0.6800000101327897","0.20000000298023224","1"
"9210000","2456.2","2456","2457","0.6400000125169754","0.20000000298023224","1","2456","2456","2456","0.48000000715255736","0","0.800000011920929"
"9225000","2460.2","2460","2461","0.6000000178813935","0.4000000059604645","0.800000011920929","2460","2460","2460","0.5200000107288361","0","0.800000011920929"
"9240000","2464.2","2464","2465","0.6800000131130218","0.4000000059604645","1","2464","2464","2464","0.360000005364418","0","1"
"9255000","2468.2","2468","2469","0.7600000083446503","0.4000000059604645","1","2468","2468","2468","0.5200000077486038","0","1"
"9270000","2472.2","2472","2473","0.6800000041723251","0.20000000298023224","1","2472","2472","2472","0.5200000107288361","0","0.800000011920929"
"9285000","2476.2","2476","2477","0.800000011920929","0.6000000238418579","1","2476","2476","2476","0.6400000095367432","0","1"
"9300000","2480.2","2480","2481","0.5200000047683716","0.20000000298023224","1","2480","2480","2480","0.6400000095367432","0","1"
"9315000","2484.2","2484","2485","0.600000011920929","0.4000000059604645","0.800000011920929","2484","2484","2484","0.600000011920929","0","1"
"9330000","2488.2","2488","2489","0.7600000143051148","0.6000000238418579","0.800000011920929","2488","2488","2488","0.6400000035762787","0","1"
"9345000","2492.2","2492","2493","0.7600000143051148","0.6000000238418579","0.800000011920929","2492","2492","2492","0.720000010728836","0.4000000059604645","1"
"9360000","2496.2","2496","2497","0.720000010728836","0.4000000059604645","1","2496","2496","2496","0.600000011920929","0","1"
"9375000","2500.2","2500","2501","0.720000010728836","0.4000000059604645","1","2500","2500","2500","0.600000011920929","0","1"
"9390000","2504.2","2504","2505","0.5600000083446502","0.20000000298023224","0.800000011920929","2504","2504","2504","0.5200000047683716","0","1"
"9405000","2508.2","2508","2509","0.7600000083446503","0.4000000059604645","1","2508","2508","2508","0.6800000071525574","0","1"
"9420000","2512.2","2512","2513","0.6000000089406967","0.20000000298023224","1","2512","2512","2512","0.5200000107288361","0","0.800000011920929"
"9435000","2516.2","2516","2517","0.7600000143051148","0.6000000238418579","1","2516","2516","2516","0.5600000053644181","0","1"
"9450000","2520.2","2520","2521","0.600000011920929","0","1","2520","2520","2520","0.5600000083446502","0","1"
"9465000","2524.2","2524","2525","0.7600000083446503","0.4000000059604645","1","2524","2524","2524","0.6400000035762787","0","1"
"9480000","2528.2","2528","2529","0.720000010728836","0.4000000059604645","1","2528","2528","2528","0.7200000077486038","0.20000000298023224","1"
"9495000","2532.2","2532","2533","0.6800000071525574","0.4000000059604645","1","2532","2532","2532","0.6400000095367432","0","1"
"9510000","2536.2","2536","2537","0.8800000071525573","0.6000000238418579","1","2536","2536","2536","0.6800000041723251","0.20000000298023224","1"
"9525000","2540.2","2540","2541","0.6800000131130218","0.4000000059604645","1","2540","2540","2540","0.7600000083446503","0.4000000059604645","1"
"9540000","2544.2","2544","2545","0.6800000131130218","0.4000000059604645","0.800000011920929","2544","2544","2544","0.7200000077486038","0.20000000298023224","1"
"9555000","2548.2","2548","2549","0.8400000005960464","0.20000000298023224","1","2548","2548","2548","0.6800000071525574","0","1"
"9570000","2552.2","2552","2553","0.7600000083446503","0.4000000059604645","1","2552","2552","2552","0.8000000029802322","0.20000000298023224","1"
"9585000","2556.2","2556","2557","0.6400000154972076","0.4000000059604645","1","2556","2556","2556","0.6400000065565109","0.20000000298023224","1"
"9600000","2560.2","2560","2561","0.720000010728836","0.4000000059604645","1","2560","2560","2560","0.7600000023841857","0","1"
"9615000","2564.2","2564","2565","0.5600000113248825","0.20000000298023224","0.800000011920929","2564","2564","2564","0.600000011920929","0","0.800000011920929"
"9630000","2568.2","2568","2569","0.6800000131130218","0.4000000059604645","1","2568","2568","2568","0.7200000047683716","0","1"
"9645000","2572.2","2572","2573","0.8000000059604645","0.4000000059604645","1","2572","2572","2572","0.560000017285347","0.20000000298023224","0.800000011920929"
"9660000","2576.2","2576","2577","0.8400000035762787","0.4000000059604645","1","2576","2576","2576","0.5600000053644181","0","1"
"9675000","2580.2","2580","2581","0.8400000095367431","0.6000000238418579","1","2580","2580","2580","0.5200000107288361","0","0.800000011920929"
"9690000","2584.2","2584","2585","0.6800000190734863","0.6000000238418579","1","2584","2584","2584","0.6400000065565109","0.20000000298023224","1"
